file,energy / Ha
qm7_5906,-341.26135679314
qm7_5907,-340.002944149155
qm7_5908,-341.280412521984
qm7_5909,-340.027715420613
qm7_591,-268.814537348518
qm7_5910,-341.253687917904
qm7_5911,-339.998305906026
qm7_5912,-341.254640680803
qm7_5913,-339.996168688345
qm7_5914,-341.245963051892
qm7_5915,-290.671079723929
qm7_5916,-341.246830907698
qm7_5917,-341.280630438447
qm7_5918,-341.299561859381
qm7_5919,-341.248947066283
qm7_592,-270.039790767837
qm7_5920,-339.991608812379
qm7_5921,-341.293578127771
qm7_5922,-340.042742126389
qm7_5923,-338.809208404004
qm7_5924,-338.814423163927
qm7_5925,-338.813892822008
qm7_5926,-290.667213479441
qm7_5927,-325.27350061168
qm7_5928,-325.25659730745
qm7_5929,-325.272018556643
qm7_593,-234.15887321978
qm7_5930,-325.268689078816
qm7_5931,-325.271032526058
qm7_5932,-324.058875403382
qm7_5933,-325.27784331493
qm7_5934,-325.262154793368
qm7_5935,-324.057160842072
qm7_5936,-325.270592646905
qm7_5937,-289.44155940003
qm7_5938,-275.861723463168
qm7_5939,-322.81547576518
qm7_594,-307.090828742907
qm7_5940,-324.009707794503
qm7_5941,-340.073377621798
qm7_5942,-340.050255994025
qm7_5943,-359.858789098937
qm7_5944,-325.237097756207
qm7_5945,-325.248101950427
qm7_5946,-324.056745327924
qm7_5947,-325.230550235985
qm7_5948,-341.283296152012
qm7_5949,-289.436846796302
qm7_595,-305.870729185098
qm7_5950,-361.142333761159
qm7_5951,-341.242209188117
qm7_5952,-361.050606712799
qm7_5953,-325.258914953411
qm7_5954,-324.058440056586
qm7_5955,-324.112755924942
qm7_5956,-325.26716580535
qm7_5957,-324.070284575909
qm7_5958,-340.08189524737
qm7_5959,-325.274515058109
qm7_596,-307.100405879215
qm7_5960,-290.646013696676
qm7_5961,-324.081128944981
qm7_5962,-322.862619371217
qm7_5963,-322.860895683743
qm7_5964,-324.059776636369
qm7_5965,-324.059568307263
qm7_5966,-324.067657894593
qm7_5967,-324.081495204139
qm7_5968,-322.856835969554
qm7_5969,-325.280666420158
qm7_597,-305.823393831515
qm7_5970,-324.078755797191
qm7_5971,-290.668759255669
qm7_5972,-322.846593127082
qm7_5973,-324.044622170385
qm7_5974,-322.913781390035
qm7_5975,-325.348974476184
qm7_5976,-324.119673482041
qm7_5977,-324.123320495276
qm7_5978,-359.892659737046
qm7_5979,-322.9053195672
qm7_598,-270.011098306129
qm7_5980,-326.521996959835
qm7_5981,-325.311537081044
qm7_5982,-288.267026979773
qm7_5983,-338.896067425445
qm7_5984,-341.3167825387
qm7_5985,-340.118012968661
qm7_5986,-358.696968595785
qm7_5987,-359.913745857052
qm7_5988,-361.126763962873
qm7_5989,-360.017387668308
qm7_599,-305.852864091109
qm7_5990,-359.947517330805
qm7_5991,-322.827679783221
qm7_5992,-338.89643490429
qm7_5993,-288.254796768352
qm7_5994,-325.26697741878
qm7_5995,-324.070520068064
qm7_5996,-322.849159735594
qm7_5997,-340.099444132298
qm7_5998,-341.326555394615
qm7_5999,-359.977402966511
qm7_6,-154.727631688702
qm7_60,-232.02676168427
qm7_600,-270.019431775503
qm7_6000,-359.957885434966
qm7_6001,-361.192487669401
qm7_6002,-322.909979992474
qm7_6003,-326.516365538413
qm7_6004,-290.661149763152
qm7_6005,-325.314294294656
qm7_6006,-324.109164085369
qm7_6007,-338.928740212452
qm7_6008,-340.145418234751
qm7_6009,-358.755015612966
qm7_601,-305.859623592029
qm7_6010,-359.948841051997
qm7_6011,-338.895746463996
qm7_6012,-340.093811660674
qm7_6013,-340.052460516842
qm7_6014,-341.287977503984
qm7_6015,-289.421411808471
qm7_6016,-359.888547354727
qm7_6017,-358.740467597238
qm7_6018,-358.682621221066
qm7_6019,-359.89077006036
qm7_602,-268.808368390276
qm7_6020,-361.091020905853
qm7_6021,-325.251092672252
qm7_6022,-324.048770249343
qm7_6023,-322.787603273634
qm7_6024,-325.243514135247
qm7_6025,-323.985061651661
qm7_6026,-289.397565665477
qm7_6027,-325.243282154555
qm7_6028,-323.989299142948
qm7_6029,-338.855984289322
qm7_603,-305.875267074233
qm7_6030,-340.058827290475
qm7_6031,-341.280756351669
qm7_6032,-340.05995861765
qm7_6033,-361.113304276445
qm7_6034,-361.141429196686
qm7_6035,-361.112732336521
qm7_6036,-341.237839605989
qm7_6037,-288.141580514678
qm7_6038,-325.270176489835
qm7_6039,-324.07491936847
qm7_604,-234.159626501562
qm7_6040,-325.27368859648
qm7_6041,-362.350001462264
qm7_6042,-361.15132264053
qm7_6043,-324.085580046501
qm7_6044,-325.278163548709
qm7_6045,-338.918445210222
qm7_6046,-341.347236966203
qm7_6047,-358.736216605765
qm7_6048,-290.636076045655
qm7_6049,-275.860706160066
qm7_605,-271.232908616689
qm7_6050,-361.168036001
qm7_6051,-338.91631622178
qm7_6052,-340.112707145601
qm7_6053,-341.317168061158
qm7_6054,-341.328057498204
qm7_6055,-359.987780320735
qm7_6056,-361.189903194335
qm7_6057,-359.946262718612
qm7_6058,-359.951307469552
qm7_6059,-338.835159660717
qm7_606,-271.234400433536
qm7_6060,-304.242528431958
qm7_6061,-340.031598892445
qm7_6062,-340.08556048012
qm7_6063,-341.290682854684
qm7_6064,-361.176559761059
qm7_6065,-359.955359840897
qm7_6066,-359.886054552403
qm7_6067,-361.094104411936
qm7_6068,-324.088826983726
qm7_6069,-340.134363595602
qm7_607,-270.030109498831
qm7_6070,-359.960491616733
qm7_6071,-287.057291245136
qm7_6072,-322.827426252853
qm7_6073,-338.89706965959
qm7_6074,-324.11393229424
qm7_6075,-340.113556794689
qm7_6076,-340.110846187937
qm7_6077,-359.943615781953
qm7_6078,-358.752909850336
qm7_6079,-324.120320600515
qm7_608,-271.2412040517
qm7_6080,-338.935954694568
qm7_6081,-341.374092932321
qm7_6082,-290.671857673515
qm7_6083,-340.15158224903
qm7_6084,-358.746619990065
qm7_6085,-361.198262076037
qm7_6086,-359.972032918132
qm7_6087,-338.871316717467
qm7_6088,-358.780209600096
qm7_6089,-340.083878214194
qm7_609,-271.235996042523
qm7_6090,-340.095243114481
qm7_6091,-359.887054026365
qm7_6092,-289.439686663607
qm7_6093,-359.896633242688
qm7_6094,-359.938089234671
qm7_6095,-359.935462988786
qm7_6096,-322.850865602373
qm7_6097,-324.056578937527
qm7_6098,-326.504039080624
qm7_6099,-325.298702850459
qm7_61,-232.018308898408
qm7_610,-271.230411646729
qm7_6100,-322.866083943827
qm7_6101,-324.101969900876
qm7_6102,-326.501743662302
qm7_6103,-289.44408995448
qm7_6104,-325.297630338687
qm7_6105,-324.073808893708
qm7_6106,-322.85941422348
qm7_6107,-325.272278885097
qm7_6108,-324.097121049627
qm7_6109,-340.072366402424
qm7_611,-270.040615160827
qm7_6110,-338.8503082526
qm7_6111,-341.28260244296
qm7_6112,-340.10565874254
qm7_6113,-359.9010813351
qm7_6114,-289.440270236798
qm7_6115,-358.692003787125
qm7_6116,-359.884433817332
qm7_6117,-361.095025605836
qm7_6118,-359.900372287638
qm7_6119,-358.695238729764
qm7_612,-268.843113979781
qm7_6120,-359.945442685758
qm7_6121,-361.157998284457
qm7_6122,-341.263924024585
qm7_6123,-359.911931646019
qm7_6124,-361.120026990118
qm7_6125,-289.448687242642
qm7_6126,-341.223509991336
qm7_6127,-359.949825333043
qm7_6128,-361.156735667145
qm7_6129,-324.094116086906
qm7_613,-271.260080398014
qm7_6130,-340.101003963105
qm7_6131,-338.88377376777
qm7_6132,-341.309002597456
qm7_6133,-340.122636198332
qm7_6134,-359.93902064582
qm7_6135,-358.736055151482
qm7_6136,-290.663724587555
qm7_6137,-338.841404270394
qm7_6138,-340.070478793409
qm7_6139,-338.849479168542
qm7_614,-270.037533877722
qm7_6140,-340.053457606725
qm7_6141,-341.279867746618
qm7_6142,-340.100881679068
qm7_6143,-359.897089375315
qm7_6144,-358.696000910955
qm7_6145,-359.940846353765
qm7_6146,-358.73302681645
qm7_6147,-290.643990848065
qm7_6148,-362.320165327462
qm7_6149,-359.87868441484
qm7_615,-232.913257047497
qm7_6150,-361.089974939119
qm7_6151,-322.782433430429
qm7_6152,-325.243947063752
qm7_6153,-323.982890715775
qm7_6154,-338.850735854133
qm7_6155,-340.059799853058
qm7_6156,-362.324509955659
qm7_6157,-359.905134318227
qm7_6158,-290.646938614706
qm7_6159,-275.859923441404
qm7_616,-268.810074689457
qm7_6160,-361.112005565738
qm7_6161,-362.319736826696
qm7_6162,-359.913663623564
qm7_6163,-361.117383384438
qm7_6164,-324.067941517174
qm7_6165,-325.275529130749
qm7_6166,-340.107164317201
qm7_6167,-341.314953048045
qm7_6168,-338.926755476338
qm7_6169,-340.127089507191
qm7_617,-270.039504670422
qm7_6170,-290.639619913352
qm7_6171,-359.939422172092
qm7_6172,-358.734586369093
qm7_6173,-340.088473480448
qm7_6174,-338.855430808013
qm7_6175,-341.28685409856
qm7_6176,-340.062288838547
qm7_6177,-359.892811856022
qm7_6178,-361.096451381339
qm7_6179,-362.320259728906
qm7_618,-271.23646425477
qm7_6180,-326.475148236939
qm7_6181,-290.670439472359
qm7_6182,-325.270044658121
qm7_6183,-326.471147469925
qm7_6184,-325.264708394958
qm7_6185,-326.469774126775
qm7_6186,-325.266714526398
qm7_6187,-322.77786526574
qm7_6188,-324.040473237805
qm7_6189,-322.777421098637
qm7_619,-270.035920333
qm7_6190,-325.247326664284
qm7_6191,-323.980922713402
qm7_6192,-304.273070166157
qm7_6193,-325.236971600048
qm7_6194,-325.239387582373
qm7_6195,-323.981795969374
qm7_6196,-321.585798644288
qm7_6197,-322.852262298522
qm7_6198,-321.578898719514
qm7_6199,-321.588775588858
qm7_62,-233.211077663735
qm7_620,-271.237462784122
qm7_6200,-322.852014511709
qm7_6201,-321.599169908783
qm7_6202,-324.085969787115
qm7_6203,-303.03476457989
qm7_6204,-324.052965613601
qm7_6205,-322.798803426079
qm7_6206,-324.053375296793
qm7_6207,-324.057571730668
qm7_6208,-324.051102227922
qm7_6209,-322.792804438719
qm7_621,-268.839062879044
qm7_6210,-322.796247600859
qm7_6211,-324.061420968572
qm7_6212,-324.059261788364
qm7_6213,-322.811221105794
qm7_6214,-304.262687759728
qm7_6215,-325.290618719758
qm7_6216,-361.072353607775
qm7_6217,-361.075365337338
qm7_6218,-361.075646647266
qm7_6219,-359.813708982775
qm7_622,-271.256177129787
qm7_6220,-362.298053963149
qm7_6221,-326.461276645686
qm7_6222,-325.256069333842
qm7_6223,-322.776772829396
qm7_6224,-324.030454521647
qm7_6225,-304.267493323539
qm7_6226,-321.592594875427
qm7_6227,-324.058970804522
qm7_6228,-322.800799152206
qm7_6229,-341.288462267023
qm7_623,-270.023780481149
qm7_6230,-341.290659377754
qm7_6231,-342.511222090291
qm7_6232,-361.169662134754
qm7_6233,-361.150244805376
qm7_6234,-361.148263761667
qm7_6235,-362.38662362337
qm7_6236,-305.447520033511
qm7_6237,-341.251310924266
qm7_6238,-342.470820952336
qm7_6239,-362.282542167829
qm7_624,-270.029782345104
qm7_6240,-326.467568236061
qm7_6241,-325.260224243139
qm7_6242,-326.47291443691
qm7_6243,-325.262381797264
qm7_6244,-322.849411455898
qm7_6245,-324.051750521203
qm7_6246,-338.841975059551
qm7_6247,-305.452280224938
qm7_6248,-340.051800792709
qm7_6249,-324.006630570257
qm7_625,-271.228451785413
qm7_6250,-326.470005606425
qm7_6251,-325.215004938062
qm7_6252,-340.080983702475
qm7_6253,-341.287116552302
qm7_6254,-363.551207984176
qm7_6255,-361.127218951477
qm7_6256,-362.337379333506
qm7_6257,-338.840951862781
qm7_6258,-306.645306946919
qm7_6259,-340.019534460958
qm7_626,-230.420993401382
qm7_6260,-341.232150968094
qm7_6261,-341.270179580336
qm7_6262,-341.296876691411
qm7_6263,-359.817098045139
qm7_6264,-359.897055400461
qm7_6265,-361.111583606821
qm7_6266,-361.119283878851
qm7_6267,-362.316643583982
qm7_6268,-359.911312045772
qm7_6269,-305.449693379333
qm7_627,-270.039700985126
qm7_6270,-275.860709416774
qm7_6271,-361.129722892084
qm7_6272,-361.160615979972
qm7_6273,-322.777050072583
qm7_6274,-338.842735703706
qm7_6275,-359.969126094038
qm7_6276,-322.906181416261
qm7_6277,-325.331072573446
qm7_6278,-324.100657112272
qm7_6279,-324.103804196466
qm7_628,-271.236166172547
qm7_6280,-338.902755220715
qm7_6281,-305.487123004043
qm7_6282,-341.309668138402
qm7_6283,-340.095302928309
qm7_6284,-361.113873265646
qm7_6285,-338.92207634648
qm7_6286,-340.124076103428
qm7_6287,-359.937632305916
qm7_6288,-340.078578877649
qm7_6289,-359.883388126177
qm7_629,-305.913355044925
qm7_6290,-325.306042253877
qm7_6291,-341.303391880716
qm7_6292,-304.278699230004
qm7_6293,-361.137621768658
qm7_6294,-325.301445146668
qm7_6295,-341.304578277477
qm7_6296,-361.137361178544
qm7_6297,-322.830291497026
qm7_6298,-324.050572468941
qm7_6299,-338.900031634586
qm7_63,-233.216206193454
qm7_630,-271.233315177989
qm7_6300,-340.122766345342
qm7_6301,-359.954331696527
qm7_6302,-340.069275962475
qm7_6303,-289.404559815975
qm7_6304,-358.703058505657
qm7_6305,-341.281073033057
qm7_6306,-341.280944721678
qm7_6307,-338.816041088927
qm7_6308,-340.022857412699
qm7_6309,-361.080289310164
qm7_631,-307.072488128628
qm7_6310,-359.821290511436
qm7_6311,-361.160698875186
qm7_6312,-361.131332953241
qm7_6313,-361.157113745458
qm7_6314,-288.151502740846
qm7_6315,-361.130451683781
qm7_6316,-361.156666622468
qm7_6317,-361.144132252637
qm7_6318,-358.61588344724
qm7_6319,-340.049269410173
qm7_632,-305.908521550226
qm7_6320,-340.046148654018
qm7_6321,-341.274065470151
qm7_6322,-359.906917034161
qm7_6323,-359.907001285916
qm7_6324,-361.138324024556
qm7_6325,-289.403686140913
qm7_6326,-340.038122353657
qm7_6327,-341.264421929388
qm7_6328,-340.023902296961
qm7_6329,-340.037467121845
qm7_633,-268.810279097005
qm7_6330,-325.266734585547
qm7_6331,-322.813890463758
qm7_6332,-324.037730044488
qm7_6333,-324.041791436897
qm7_6334,-341.283050435632
qm7_6335,-340.060846461444
qm7_6336,-288.152381306749
qm7_6337,-338.84948580735
qm7_6338,-361.108371104833
qm7_6339,-359.879626381495
qm7_634,-270.034784052452
qm7_6340,-341.265138467782
qm7_6341,-338.842090557689
qm7_6342,-361.095906745003
qm7_6343,-340.053862309662
qm7_6344,-359.881102143161
qm7_6345,-340.055262929762
qm7_6346,-359.881133164037
qm7_6347,-304.223600708943
qm7_6348,-361.069588482064
qm7_6349,-325.2282415764
qm7_635,-271.232141642535
qm7_6350,-341.230680862714
qm7_6351,-361.061723255648
qm7_6352,-341.22596769939
qm7_6353,-361.059258257247
qm7_6354,-325.224170507307
qm7_6355,-341.226344607684
qm7_6356,-361.059679851829
qm7_6357,-324.000858492235
qm7_6358,-305.42588544227
qm7_6359,-322.746623243197
qm7_636,-270.031252770071
qm7_6360,-321.480420210303
qm7_6361,-324.010878102175
qm7_6362,-322.754342779197
qm7_6363,-324.002192868137
qm7_6364,-322.745231994976
qm7_6365,-322.751890861777
qm7_6366,-321.501607201077
qm7_6367,-325.223650166964
qm7_6368,-323.971741528571
qm7_6369,-304.224043405338
qm7_637,-232.941545100207
qm7_6370,-338.814926539773
qm7_6371,-337.55127453658
qm7_6372,-338.822774660282
qm7_6373,-338.813841997077
qm7_6374,-337.563982984803
qm7_6375,-340.046133446524
qm7_6376,-341.228508295377
qm7_6377,-339.974834241851
qm7_6378,-359.871126246467
qm7_6379,-359.87449017417
qm7_638,-307.097681682572
qm7_6380,-305.442500421091
qm7_6381,-275.862787024585
qm7_6382,-359.86873466742
qm7_6383,-358.608382157419
qm7_6384,-361.093677970067
qm7_6385,-361.088820705107
qm7_6386,-359.835608870039
qm7_6387,-341.215854778208
qm7_6388,-358.603353532055
qm7_6389,-359.871588415193
qm7_639,-305.871746199767
qm7_6390,-358.607780766434
qm7_6391,-361.068230350528
qm7_6392,-305.385498890165
qm7_6393,-359.810229943542
qm7_6394,-361.061704103559
qm7_6395,-341.237361902522
qm7_6396,-341.239485167311
qm7_6397,-341.231724146696
qm7_6398,-341.244634296213
qm7_6399,-341.238800056437
qm7_64,-230.757372109507
qm7_640,-305.871039220223
qm7_6400,-339.983869549182
qm7_6401,-341.242780683305
qm7_6402,-339.989412989872
qm7_6403,-305.407598216494
qm7_6404,-361.063861406096
qm7_6405,-361.092764570146
qm7_6406,-361.106772293271
qm7_6407,-361.0644750941
qm7_6408,-359.808104222359
qm7_6409,-361.100828808787
qm7_641,-307.065030027181
qm7_6410,-359.849771651643
qm7_6411,-629.679943699819
qm7_6412,-645.687912549566
qm7_6413,-661.69535825161
qm7_6414,-289.420469653446
qm7_6415,-645.677119344541
qm7_6416,-661.682655917187
qm7_6417,-661.689716303852
qm7_6418,-665.503725412239
qm7_6419,-681.506592332532
qm7_642,-271.23782835793
qm7_6420,-681.48204343719
qm7_6421,-630.935648624166
qm7_6422,-288.193209050767
qm7_6423,-646.948014782452
qm7_6424,-666.776799339949
qm7_6425,-646.949262223904
qm7_6426,-646.948399546487
qm7_6427,-662.969753197441
qm7_6428,-662.938947948551
qm7_6429,-666.780804108466
qm7_643,-269.998931042631
qm7_6430,-682.804427318578
qm7_6431,-682.790717675561
qm7_6432,-682.802314360169
qm7_6433,-288.201202355915
qm7_6434,-704.971881377611
qm7_6435,-630.936505470524
qm7_6436,-646.947072663928
qm7_6437,-666.776601055417
qm7_6438,-664.136028986325
qm7_6439,-646.958481308626
qm7_644,-268.74111463991
qm7_6440,-662.9771231983
qm7_6441,-682.829497643095
qm7_6442,-662.976749111004
qm7_6443,-664.198987659015
qm7_6444,-290.666454982627
qm7_6445,-662.965477621865
qm7_6446,-662.936134387319
qm7_6447,-682.799061995522
qm7_6448,-720.978487987469
qm7_6449,-646.946456920673
qm7_645,-307.07300936981
qm7_6450,-682.787377517203
qm7_6451,-740.813657669292
qm7_6452,-290.645811132981
qm7_6453,-630.935992401422
qm7_6454,-646.950706954908
qm7_6455,-666.781404230776
qm7_6456,-630.936460852965
qm7_6457,-646.960574434197
qm7_6458,-646.948086645094
qm7_6459,-662.97930553125
qm7_646,-305.86345540853
qm7_6460,-662.961700436477
qm7_6461,-666.777956367888
qm7_6462,-303.036535865603
qm7_6463,-682.831174627577
qm7_6464,-646.947929816014
qm7_6465,-662.969393677422
qm7_6466,-682.805175053365
qm7_6467,-704.966906222244
qm7_6468,-720.977564243257
qm7_6469,-740.814596295987
qm7_647,-307.076004554347
qm7_6470,-662.968121353068
qm7_6471,-682.797040527333
qm7_6472,-304.255459925518
qm7_6473,-662.976642448395
qm7_6474,-682.805992624641
qm7_6475,-720.969729465481
qm7_6476,-646.956045365804
qm7_6477,-662.966095593233
qm7_6478,-682.794212692011
qm7_6479,-662.950662036209
qm7_648,-231.685530458811
qm7_6480,-662.936845635474
qm7_6481,-303.024996474981
qm7_6482,-275.861961254718
qm7_6483,-662.961703501939
qm7_6484,-682.79261279244
qm7_6485,-662.975251815794
qm7_6486,-662.960682814782
qm7_6487,-740.794865097395
qm7_6488,-304.265255157894
qm7_6489,-646.949400073808
qm7_649,-307.081485274956
qm7_6490,-666.781423939511
qm7_6491,-662.97294712152
qm7_6492,-682.808785425509
qm7_6493,-662.957702482826
qm7_6494,-682.789349088308
qm7_6495,-629.70536002097
qm7_6496,-628.450317177241
qm7_6497,-630.933427149329
qm7_6498,-306.648357820697
qm7_6499,-645.712480403018
qm7_65,-230.795207825688
qm7_650,-305.87244771178
qm7_6500,-644.457268091609
qm7_6501,-646.94221916524
qm7_6502,-629.703441858178
qm7_6503,-628.449414622102
qm7_6504,-630.932317480229
qm7_6505,-645.713078843449
qm7_6506,-644.454508657364
qm7_6507,-646.943541465222
qm7_6508,-645.721540395103
qm7_6509,-304.258695384312
qm7_651,-268.813361813169
qm7_6510,-644.465788420813
qm7_6511,-646.950457446316
qm7_6512,-661.699970366832
qm7_6513,-660.443550249561
qm7_6514,-662.930468559773
qm7_6515,-645.710664524041
qm7_6516,-644.456662025052
qm7_6517,-646.940390477443
qm7_6518,-661.722891747136
qm7_6519,-660.46410613585
qm7_652,-271.239994597086
qm7_6520,-306.65544552567
qm7_6521,-662.954347051232
qm7_6522,-645.722778997239
qm7_6523,-644.463466927957
qm7_6524,-646.95221693785
qm7_6525,-661.701057628732
qm7_6526,-660.441466350298
qm7_6527,-662.93149176723
qm7_6528,-645.723402017685
qm7_6529,-644.463843522085
qm7_653,-270.028812366845
qm7_6530,-646.953406025935
qm7_6531,-305.486822699478
qm7_6532,-661.734111104388
qm7_6533,-660.474295327331
qm7_6534,-662.965801494369
qm7_6535,-661.734710720872
qm7_6536,-660.470965498062
qm7_6537,-662.965330530627
qm7_6538,-661.712321870675
qm7_6539,-660.451288928678
qm7_654,-307.101087594373
qm7_6540,-662.943445939735
qm7_6541,-664.174718107315
qm7_6542,-287.058279643627
qm7_6543,-664.170694429223
qm7_6544,-665.40068189278
qm7_6545,-665.398014864071
qm7_6546,-704.956873149395
qm7_6547,-704.95827107365
qm7_6548,-706.194577154329
qm7_6549,-703.694119749612
qm7_655,-305.872112652342
qm7_6550,-706.190327085138
qm7_6551,-720.974974446635
qm7_6552,-720.974299540943
qm7_6553,-288.254588663756
qm7_6554,-722.215230053992
qm7_6555,-719.71106801246
qm7_6556,-722.209172199555
qm7_6557,-740.811616768951
qm7_6558,-740.81365794749
qm7_6559,-742.051189469239
qm7_656,-307.073991839874
qm7_6560,-739.547276138368
qm7_6561,-742.045360299919
qm7_6562,-665.390111801716
qm7_6563,-665.391892610326
qm7_6564,-290.66967786024
qm7_6565,-722.200829565333
qm7_6566,-740.825867082256
qm7_6567,-742.031670010093
qm7_6568,-742.034581451931
qm7_6569,-703.711584497148
qm7_657,-271.228654737333
qm7_6570,-702.439863225395
qm7_6571,-704.952550670709
qm7_6572,-703.681898422705
qm7_6573,-706.193913829067
qm7_6574,-718.500650706655
qm7_6575,-289.442055180649
qm7_6576,-719.742656206315
qm7_6577,-739.56729936652
qm7_6578,-740.809573025365
qm7_6579,-742.034847185766
qm7_658,-271.229674834759
qm7_6580,-722.201510516572
qm7_6581,-742.032062229933
qm7_6582,-289.44514240818
qm7_6583,-270.970480874023
qm7_6584,-682.789941229113
qm7_6585,-664.191831686658
qm7_6586,-720.970394162722
qm7_6587,-662.949472759666
qm7_6588,-682.818823442225
qm7_6589,-720.950562507047
qm7_659,-232.931613391386
qm7_6590,-662.927855343926
qm7_6591,-289.447658568762
qm7_6592,-682.793464407418
qm7_6593,-646.936242269396
qm7_6594,-662.926967237519
qm7_6595,-646.935982105598
qm7_6596,-662.955149607212
qm7_6597,-662.952605860122
qm7_6598,-662.943780466044
qm7_6599,-662.959265918874
qm7_66,-229.532183913251
qm7_660,-235.431120660048
qm7_6600,-662.965572349951
qm7_6601,-662.946092460712
qm7_6602,-288.219427863218
qm7_6603,-664.162352656042
qm7_6604,-722.192176278198
qm7_6605,-722.189844638121
qm7_6606,-664.134533741661
qm7_6607,-665.372530637739
qm7_6608,-664.164246437715
qm7_6609,-720.957654560981
qm7_661,-269.994946223514
qm7_6610,-719.688887304289
qm7_6611,-666.75927240586
qm7_6612,-682.770198820251
qm7_6613,-290.635960727525
qm7_6614,-666.76076156701
qm7_6615,-682.775697785776
qm7_6616,-682.774215343175
qm7_6617,-682.767533872989
qm7_6618,-682.78580529759
qm7_6619,-682.784482238886
qm7_662,-268.736636157898
qm7_6620,-742.015584083182
qm7_6621,-740.789385598924
qm7_6622,-739.515496699669
qm7_6623,-704.957053049294
qm7_6624,-289.442140333872
qm7_6625,-720.948449540986
qm7_6626,-740.7773358094
qm7_6627,-704.956258060222
qm7_6628,-703.694567262584
qm7_6629,-720.982198281653
qm7_663,-271.231339628485
qm7_6630,-719.761016251074
qm7_6631,-740.817834275094
qm7_6632,-742.027681139677
qm7_6633,-720.9565713405
qm7_6634,-720.973042976992
qm7_6635,-290.658319329074
qm7_6636,-740.799250625618
qm7_6637,-662.955879153311
qm7_6638,-682.785175630789
qm7_6639,-682.791356061149
qm7_664,-271.224825960076
qm7_6640,-662.961394551185
qm7_6641,-682.787408232181
qm7_6642,-303.073324854858
qm7_6643,-662.964429716251
qm7_6644,-682.796113145552
qm7_6645,-662.960587027265
qm7_6646,-682.790223006549
qm7_6647,-682.78903204226
qm7_6648,-304.26490336129
qm7_6649,-644.518284097666
qm7_665,-269.990639279264
qm7_6650,-646.938437823295
qm7_6651,-660.522582325509
qm7_6652,-662.947405613389
qm7_6653,-644.518870303608
qm7_6654,-646.937080683742
qm7_6655,-660.52157685124
qm7_6656,-662.945046082952
qm7_6657,-660.532089387527
qm7_6658,-662.952834948862
qm7_6659,-304.255909451693
qm7_666,-268.737422096154
qm7_6660,-660.524325408218
qm7_6661,-662.946925833657
qm7_6662,-660.531374924015
qm7_6663,-662.95652507999
qm7_6664,-660.529095571119
qm7_6665,-662.960488941734
qm7_6666,-664.164762605249
qm7_6667,-664.165868130493
qm7_6668,-664.16082941677
qm7_6669,-662.904072448244
qm7_667,-271.23262318254
qm7_6670,-304.255394026383
qm7_6671,-720.974680466064
qm7_6672,-720.972116093926
qm7_6673,-719.713989661816
qm7_6674,-740.809287594906
qm7_6675,-740.806075403304
qm7_6676,-665.572912881884
qm7_6677,-305.474271248815
qm7_6678,-270.990424332309
qm7_6679,-273.457042937663
qm7_668,-271.236357731896
qm7_6680,-666.769068587232
qm7_6681,-681.575637228733
qm7_6682,-682.778023541976
qm7_6683,-665.571769573759
qm7_6684,-666.769461852737
qm7_6685,-681.578156836554
qm7_6686,-682.781448716853
qm7_6687,-681.58662593967
qm7_6688,-682.783769592263
qm7_6689,-681.577051519594
qm7_669,-271.224160044048
qm7_6690,-306.639407740844
qm7_6691,-682.778484525189
qm7_6692,-681.582452708088
qm7_6693,-682.790491614131
qm7_6694,-681.587500595264
qm7_6695,-682.79023598651
qm7_6696,-738.294131478408
qm7_6697,-740.792580163351
qm7_6698,-739.505987661007
qm7_6699,-702.513871226632
qm7_67,-231.991288477379
qm7_670,-269.989260336722
qm7_6700,-304.2526138721
qm7_6701,-703.757288661587
qm7_6702,-703.754406886579
qm7_6703,-704.989180662272
qm7_6704,-718.533293934494
qm7_6705,-719.768825182063
qm7_6706,-720.99515326587
qm7_6707,-739.599502773891
qm7_6708,-740.829577832076
qm7_6709,-718.519950644364
qm7_671,-231.680670707072
qm7_6710,-720.983856950679
qm7_6711,-306.673363940829
qm7_6712,-740.811965037761
qm7_6713,-719.760007124087
qm7_6714,-739.593372682884
qm7_6715,-701.166064853406
qm7_6716,-717.224172292886
qm7_6717,-740.811127300274
qm7_6718,-740.808324736614
qm7_6719,-739.549429886708
qm7_672,-268.737416582732
qm7_6720,-662.959996781874
qm7_6721,-662.935262435448
qm7_6722,-305.477548944191
qm7_6723,-662.977405184859
qm7_6724,-664.20106527519
qm7_6725,-304.275138070029
qm7_6726,-288.265428011949
qm7_6727,-304.277634289021
qm7_6728,-304.263269901778
qm7_6729,-304.212778039424
qm7_673,-269.995940275291
qm7_6730,-306.635854364255
qm7_6731,-272.199778002491
qm7_6732,-305.438518254723
qm7_6733,-303.03314607024
qm7_6734,-304.23541643985
qm7_6735,-302.984073828946
qm7_6736,-304.223802410166
qm7_6737,-304.225165348567
qm7_6738,-304.263461745162
qm7_6739,-303.024891816994
qm7_674,-269.996321248956
qm7_6740,-304.222959688654
qm7_6741,-304.215033694408
qm7_6742,-272.218296635812
qm7_6743,-305.442948709948
qm7_6744,-304.205812234683
qm7_6745,-305.446178832008
qm7_6746,-289.393401658209
qm7_6747,-289.39886987455
qm7_6748,-305.401367452134
qm7_6749,-289.391802265485
qm7_675,-271.226467302801
qm7_6750,-288.136253461399
