,Fragments,Value
795,"[196, 307, 318, 389, 390, 411, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3312, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63575264764569
796,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3359, 3397, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63580011405562
797,"[196, 307, 318, 389, 390, 411, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6655, 6662, 6732, 6801, 6825]",17.635845172821163
798,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 4813, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63584586199156
799,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4279, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63585523916376
800,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 3667, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.635856787481963
801,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 786, 807, 880, 888, 1045, 1081, 1088, 1103, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.635867735439753
802,"[196, 307, 318, 389, 390, 411, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 3697, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63587830886768
803,"[196, 307, 318, 389, 390, 411, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2100, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.635879089333677
804,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1265, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6614, 6620, 6662, 6732, 6801, 6825]",17.635890989753435
805,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 5366, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6614, 6620, 6662, 6732, 6801, 6825]",17.635914971897414
806,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825, 6842]",17.635915871377684
807,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1078, 1081, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.635918361334063
808,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 4018, 4033, 4449, 5022, 5660, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63593895162115
809,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 1849, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.635939333490747
810,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2310, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63596701928242
811,"[196, 307, 318, 389, 390, 411, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 3895, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63598227390927
812,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6641, 6662, 6732, 6801, 6825]",17.635992706407748
813,"[196, 307, 318, 389, 390, 411, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 3844, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.636010863395043
814,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 1764, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63602721997898
815,"[196, 220, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63603528195354
816,"[196, 307, 318, 389, 390, 411, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2024, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.636048675451256
817,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6576, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.6360626926488
818,"[196, 307, 318, 389, 390, 411, 440, 498, 515, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.6360667032595
819,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 5327, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.636080834212407
820,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2349, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63608130780115
821,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6268, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.636104705118946
822,"[196, 201, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6614, 6620, 6662, 6732, 6801, 6825]",17.636125229822845
823,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 802, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63613588035559
824,"[196, 307, 318, 389, 390, 411, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6811, 6825]",17.636154222632655
825,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825, 6904]",17.63617702752707
826,"[196, 307, 318, 389, 390, 411, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3393, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.636219335890306
827,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 3630, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.636225672991742
828,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 4559, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63627423041256
829,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825, 6858]",17.6363064792369
830,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 3861, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.636307646268943
831,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2490, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.6363366827672
832,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 1810, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.636344347449462
833,"[167, 196, 307, 318, 389, 390, 411, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63637386381622
834,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1200, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6614, 6620, 6662, 6732, 6801, 6825]",17.63637659857112
835,"[196, 307, 318, 389, 390, 411, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6802, 6825]",17.63641576175926
836,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2338, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63643105942507
837,"[196, 307, 318, 389, 390, 406, 411, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.636433423354852
838,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 1847, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.636494584156015
839,"[196, 307, 318, 389, 390, 411, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2765, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.636519081462936
840,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1087, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63653072254381
841,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 4018, 4033, 4449, 4896, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63656757307266
842,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 5319, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6614, 6620, 6662, 6732, 6801, 6825]",17.636602348785544
843,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6648, 6662, 6732, 6801, 6825]",17.636622195023403
844,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 3751, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63663835973837
845,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2320, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.636640870494055
846,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 5742, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6620, 6662, 6732, 6801, 6825]",17.636650103983854
847,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 1763, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63666949324802
848,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 833, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63670634487123
849,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2070, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.636707978518153
850,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3300, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63677210899678
851,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 5981, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.636773524994116
852,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 1829, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.636778965862675
853,"[196, 307, 318, 389, 390, 411, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6687, 6732, 6801, 6825]",17.636809536417502
854,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4041, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.636839699859742
855,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 760, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.63685867496463
856,"[196, 307, 318, 389, 390, 411, 440, 498, 728, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.636877227159466
857,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 5671, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6620, 6662, 6732, 6801, 6825]",17.63689781677703
858,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3208, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.636910963014348
859,"[196, 307, 318, 389, 390, 411, 440, 498, 737, 738, 786, 807, 880, 888, 1045, 1081, 1088, 1106, 1215, 1533, 2385, 2459, 2517, 2579, 2645, 2832, 2859, 3316, 3359, 3495, 3542, 3551, 4018, 4033, 4449, 4531, 5022, 6055, 6165, 6229, 6277, 6399, 6427, 6439, 6465, 6474, 6594, 6595, 6614, 6620, 6662, 6732, 6801, 6825]",17.636913504008184
